,年份,考生所在地,文理分科,批次名称,最低控制分数线
9140,2009,吉林,理科,体育类本科录取最低控制分数线,310
9141,2009,吉林,理科,独立学院和民办本科(第三批)体育类录取最低控制分数线,290
9142,2009,吉林,理科,艺术类本科最低控制分数线,280
9143,2009,吉林,理科,艺术类独立学院和民办本科最低控制分数线,244
9144,2009,吉林,理科,公安、司法院校专科体检、面试最低控制分数线,300
9145,2009,吉林,文科,本科一批录取最低控制分数线,530
9146,2009,吉林,文科,普通本科(第二批)录取最低控制分数线,466
9147,2009,吉林,文科,独立学院和民办本科(第三批)录取最低控制分数线,386
9148,2009,吉林,文科,体育类本科录取最低控制分数线,368
9149,2009,吉林,文科,独立学院和民办本科(第三批)体育类录取最低控制分数线,348
9150,2010,新疆,理科,提前批二本,462
9151,2010,新疆,文科,本科一批,521
9152,2010,新疆,文科,本科二批,479
9153,2010,新疆,文科,本科三批,411
9154,2010,新疆,文科,高职（专科）,263
9155,2010,新疆,文科,提前批一本,505
9156,2010,新疆,文科,提前批二本,479
9157,2010,新疆,文科,体育类本科一批,426
9158,2010,江西,理科,本科一批,481
9159,2010,江西,理科,本科二批,415
9160,2010,江西,文科,文科一批,514
9161,2010,江西,文科,文科二批,448
9162,2009,北京,理科,本科一批,501
9163,2009,北京,理科,本科二批,459
9164,2009,北京,理科,本科三批,432
9165,2009,北京,理科,提前批次专科录取,330
9166,2009,北京,理科,艺术类本科,275
9167,2009,北京,理科,体育教育、社会体育专业,340
9168,2009,北京,文科,本科一批,532
9169,2009,北京,文科,本科二批,489
9170,2009,北京,文科,本科三批,458
9171,2009,北京,文科,提前批次专科录取,350
9172,2009,北京,文科,艺术类本科,293
9173,2009,北京,文科,体育教育、社会体育专业,340
9174,2009,北京,其他,高职单考单招,175
9175,2009,天津,理科,本科一批,502
9176,2009,天津,理科,本科二批(含A、B阶段),435
9177,2009,天津,文科,本科一批,511
9178,2009,天津,文科,本科二批(含A、B阶段),462
9179,2009,辽宁,理科,本科一批,520
9180,2009,辽宁,理科,本科二批,438
9181,2009,辽宁,理科,本科三批,365
9182,2009,辽宁,理科,本科四批,312
9183,2009,辽宁,文科,本科一批,560
9184,2009,辽宁,文科,本科二批,495
9185,2009,辽宁,文科,本科三批,435
9186,2009,辽宁,文科,本科四批,368
9187,2009,吉林,理科,本科一批录取最低控制分数线,539
9188,2009,吉林,理科,普通本科(第二批)录取最低控制分数线,466
9189,2009,吉林,理科,独立学院和民办本科(第三批)录取最低控制分数线,406
9190,2009,吉林,理科,体育类本科录取最低控制分数线,310
9191,2009,吉林,理科,独立学院和民办本科(第三批)体育类录取最低控制分数线,290
9192,2009,吉林,理科,艺术类本科最低控制分数线,280
9193,2009,吉林,理科,艺术类独立学院和民办本科最低控制分数线,244
9194,2009,吉林,理科,公安、司法院校专科体检、面试最低控制分数线,300
9195,2009,吉林,文科,本科一批录取最低控制分数线,530
9196,2009,吉林,文科,普通本科(第二批)录取最低控制分数线,466
9197,2009,吉林,文科,独立学院和民办本科(第三批)录取最低控制分数线,386
9198,2009,吉林,文科,体育类本科录取最低控制分数线,368
9199,2009,吉林,文科,独立学院和民办本科(第三批)体育类录取最低控制分数线,348
9200,2009,吉林,文科,艺术类本科最低控制分数线,280
9201,2009,吉林,文科,艺术类独立学院和民办本科最低控制分数线,232
9202,2009,吉林,文科,公安、司法院校专科体检、面试最低控制分数线,300
9203,2009,黑龙江,理科,本科一批,538
9204,2009,黑龙江,理科,本科二批,464
9205,2009,黑龙江,理科,体育院校文化课,278
9206,2009,黑龙江,理科,艺术院校文化课,251
9207,2009,黑龙江,文科,本科一批,531
9208,2009,黑龙江,文科,本科二批,467
9209,2009,黑龙江,文科,体育院校文化课,280
9210,2009,黑龙江,文科,艺术院校文化课,254
9211,2009,黑龙江,其他,体育院校文化课,80
9212,2009,上海,理科,第一批本科,455
9213,2009,上海,理科,第二批本科,389
9214,2009,上海,理科,公安高专面试、体能测试资格线,247
9215,2009,上海,文科,第一批本科,471
9216,2009,上海,文科,第二批本科,429
9217,2009,上海,文科,公安高专面试、体能测试资格线,221
9218,2009,江苏,综合,普通类本科一批,348
9219,2009,江苏,综合,普通类本科二批,326
9220,2009,江苏,综合,提前专科,321
9221,2009,江苏,综合,体育类本科(公办、民办)男生,240
9222,2009,江苏,综合,体育类本科(公办、民办)女生,240
9223,2009,江苏,综合,艺术类本科(公办)音乐统考,200
9224,2009,江苏,综合,艺术类本科(公办)美术统考,245
9225,2009,江苏,综合,艺术类本科(民办)音乐统考,190
9226,2009,江苏,综合,艺术类本科(民办)美术统考,235
9227,2009,浙江,理科,本科一批,605
9228,2009,浙江,理科,艺术类(除广电类)第一、二批文化线,351
9229,2009,浙江,理科,广电类(播音、编导、摄制)第一、二批文化线,499
9230,2009,浙江,理科,体育类第一批文化线,371
9231,2009,浙江,理科,体育类第一批特招生文化线,311
9232,2009,浙江,文科,本科一批,606
9233,2009,浙江,文科,艺术类(除广电类)第一、二批文化线,363
9234,2009,浙江,文科,广电类(播音、编导、摄制)第一、二批文化线,474
9235,2009,浙江,文科,体育类第一批文化线,424
9236,2009,浙江,文科,体育类第一批特招生文化线,364
9237,2009,安徽,理科,一本,579
9238,2009,安徽,理科,二本,520
9239,2009,安徽,理科,三本,498
9240,2009,安徽,理科,高职（专科）,326
9241,2009,安徽,理科,艺术类(本科),312
9242,2009,安徽,理科,艺术类(高职专科),229
9243,2009,安徽,理科,体育类(本科),390
9244,2009,安徽,理科,体育类(高职专科),338
9245,2009,安徽,文科,一本,543
9246,2009,安徽,文科,二本,501
9247,2009,安徽,文科,三本,488
9248,2009,安徽,文科,高职（专科）,365
9249,2009,安徽,文科,艺术类(本科),301
9250,2009,天津,理科,本科一批,502
9251,2009,天津,理科,本科二批(含A、B阶段),435
9252,2009,天津,文科,本科一批,511
9253,2009,天津,文科,本科二批(含A、B阶段),462
9254,2009,辽宁,理科,本科一批,520
9255,2009,辽宁,理科,本科二批,438
9256,2009,辽宁,理科,本科三批,365
9257,2009,辽宁,理科,本科四批,312
9258,2009,辽宁,文科,本科一批,560
9259,2009,辽宁,文科,本科二批,495
9260,2009,辽宁,文科,本科三批,435
9261,2009,辽宁,文科,本科四批,368
9262,2009,吉林,理科,本科一批录取最低控制分数线,539
9263,2009,吉林,理科,普通本科(第二批)录取最低控制分数线,466
9264,2009,吉林,理科,独立学院和民办本科(第三批)录取最低控制分数线,406
9265,2009,吉林,理科,体育类本科录取最低控制分数线,310
9266,2009,吉林,理科,独立学院和民办本科(第三批)体育类录取最低控制分数线,290
9267,2009,吉林,理科,艺术类本科最低控制分数线,280
9268,2009,吉林,理科,艺术类独立学院和民办本科最低控制分数线,244
9269,2009,吉林,理科,公安、司法院校专科体检、面试最低控制分数线,300
9270,2009,吉林,文科,本科一批录取最低控制分数线,530
9271,2009,吉林,文科,普通本科(第二批)录取最低控制分数线,466
9272,2009,吉林,文科,独立学院和民办本科(第三批)录取最低控制分数线,386
9273,2009,吉林,文科,体育类本科录取最低控制分数线,368
9274,2009,吉林,文科,独立学院和民办本科(第三批)体育类录取最低控制分数线,348
9275,2009,吉林,文科,艺术类本科最低控制分数线,280
9276,2009,吉林,文科,艺术类独立学院和民办本科最低控制分数线,232
9277,2009,吉林,文科,公安、司法院校专科体检、面试最低控制分数线,300
9278,2009,黑龙江,理科,本科一批,538
9279,2009,黑龙江,理科,本科二批,464
9280,2009,黑龙江,理科,体育院校文化课,278
9281,2009,黑龙江,理科,艺术院校文化课,251
9282,2009,黑龙江,文科,本科一批,531
9283,2009,黑龙江,文科,本科二批,467
9284,2009,黑龙江,文科,体育院校文化课,280
9285,2009,黑龙江,文科,艺术院校文化课,254
9286,2009,黑龙江,其他,体育院校文化课,80
9287,2009,上海,理科,第一批本科,455
9288,2009,上海,理科,第二批本科,389
9289,2009,上海,理科,公安高专面试、体能测试资格线,247
9290,2009,上海,文科,第一批本科,471
9291,2009,上海,文科,第二批本科,429
9292,2009,上海,文科,公安高专面试、体能测试资格线,221
9293,2009,江苏,综合,普通类本科一批,348
9294,2009,江苏,综合,普通类本科二批,326
9295,2009,江苏,综合,提前专科,321
9296,2009,江苏,综合,体育类本科(公办、民办)男生,240
9297,2009,江苏,综合,体育类本科(公办、民办)女生,240
9298,2009,江苏,综合,艺术类本科(公办)音乐统考,200
9299,2009,江苏,综合,艺术类本科(公办)美术统考,245
9300,2009,江苏,综合,艺术类本科(民办)音乐统考,190
9301,2009,江苏,综合,艺术类本科(民办)美术统考,235
9302,2009,浙江,理科,本科一批,605
9303,2009,浙江,理科,艺术类(除广电类)第一、二批文化线,351
9304,2009,浙江,理科,广电类(播音、编导、摄制)第一、二批文化线,499
9305,2009,浙江,理科,体育类第一批文化线,371
9306,2009,浙江,理科,体育类第一批特招生文化线,311
9307,2009,浙江,文科,本科一批,606
9308,2009,浙江,文科,艺术类(除广电类)第一、二批文化线,363
9309,2009,浙江,文科,广电类(播音、编导、摄制)第一、二批文化线,474
9310,2009,浙江,文科,体育类第一批文化线,424
9311,2009,浙江,文科,体育类第一批特招生文化线,364
9312,2009,安徽,理科,一本,579
9313,2009,安徽,理科,二本,520
9314,2009,安徽,理科,三本,498
9315,2009,安徽,理科,高职（专科）,326
9316,2009,安徽,理科,艺术类(本科),312
9317,2009,安徽,理科,艺术类(高职专科),229
9318,2009,安徽,理科,体育类(本科),390
9319,2009,安徽,理科,体育类(高职专科),338
9320,2009,安徽,文科,一本,543
9321,2009,安徽,文科,二本,501
9322,2009,安徽,文科,三本,488
9323,2009,安徽,文科,高职（专科）,365
9324,2009,安徽,文科,艺术类(本科),301
9325,2009,安徽,文科,艺术类(高职专科),256
9326,2009,安徽,文科,体育类(本科),376
9327,2009,安徽,文科,体育类(高职专科),326
9328,2009,福建,理科,本科一批,569
9329,2009,福建,理科,本科二批,500
9330,2009,福建,理科,本科三批,451
9331,2009,福建,理科,高职高专,309
9332,2009,福建,文科,本科一批,582
9333,2009,福建,文科,本科二批,518
9334,2009,福建,文科,本科三批,481
9335,2009,福建,文科,高职高专,355
9336,2009,福建,其他,高职单招,309
9337,2009,山东,理科,本科一批,586
9338,2009,山东,理科,军检线,557
9339,2009,山东,理科,本科志愿填报资格线,490
9340,2009,山东,理科,艺术类本科文化分数线,290
9341,2009,山东,理科,本科二批省属线,554
9342,2009,山东,理科,本科二批济南线,534
9343,2009,山东,理科,本科二批青岛线,534
9344,2009,山东,理科,本科二批市属线,544
9345,2009,山东,理科,本科三批省属线,520
9346,2009,山东,理科,本科三批济南线,500
9347,2009,山东,理科,本科三批青岛线,500
9348,2009,山东,理科,本科三批市属线,510
9349,2009,山东,理科,专科(高职)志愿填报资格线,210
9350,2009,山东,理科,艺术专科(高职)志愿填报资格线,200
9351,2009,山东,文科,本科一批,596
9352,2009,山东,文科,军检线,576
9353,2009,山东,文科,本科志愿填报资格线,499
9354,2009,山东,文科,艺术类本科文化分数线,300
9355,2009,山东,文科,本科二批省属线,575
9356,2009,山东,文科,本科二批济南线,555
9357,2009,山东,文科,本科二批青岛线,555
9358,2009,山东,文科,本科二批市属线,564
9359,2009,山东,文科,本科三批省属线,544
9360,2009,山东,文科,本科三批济南线,524
9361,2009,山东,文科,本科三批青岛线,524
9362,2009,山东,文科,本科三批市属线,533
9363,2009,山东,文科,专科(高职)志愿填报资格线,210
9364,2009,山东,文科,艺术专科(高职)志愿填报资格线,200
9365,2009,山东,其他,体育专业文化分数线(本科),405
9366,2009,山东,其他,对口高职本科填报志愿资格线,490
9367,2009,山东,其他,体育专科(高职)志愿填报资格线,380
9368,2009,山东,其他,高等职业教育对口招生专科志愿填报资格线,260
9369,2009,湖北,理科,本科一批,540
9370,2009,湖北,理科,本科二批(一),506
9371,2009,湖北,理科,本科二批(二),495
9372,2009,湖北,理科,本科三批,406
9373,2009,湖北,理科,第四批高职高专(一),382
9374,2009,湖北,理科,第四批高职高专(二),262
9375,2009,吉林,文科,艺术类本科最低控制分数线,280
9376,2009,吉林,文科,艺术类独立学院和民办本科最低控制分数线,232
9377,2009,吉林,文科,公安、司法院校专科体检、面试最低控制分数线,300
9378,2009,黑龙江,理科,本科一批,538
9379,2009,黑龙江,理科,本科二批,464
9380,2009,黑龙江,理科,体育院校文化课,278
9381,2009,黑龙江,理科,艺术院校文化课,251
9382,2009,黑龙江,文科,本科一批,531
9383,2009,黑龙江,文科,本科二批,467
9384,2009,黑龙江,文科,体育院校文化课,280
9385,2009,黑龙江,文科,艺术院校文化课,254
9386,2009,黑龙江,其他,体育院校文化课,80
9387,2009,上海,理科,第一批本科,455
9388,2009,上海,理科,第二批本科,389
9389,2009,上海,理科,公安高专面试、体能测试资格线,247
9390,2009,上海,文科,第一批本科,471
9391,2009,上海,文科,第二批本科,429
9392,2009,上海,文科,公安高专面试、体能测试资格线,221
9393,2009,江苏,综合,普通类本科一批,348
9394,2009,江苏,综合,普通类本科二批,326
9395,2009,江苏,综合,提前专科,321
9396,2009,江苏,综合,体育类本科(公办、民办)男生,240
9397,2009,江苏,综合,体育类本科(公办、民办)女生,240
9398,2009,江苏,综合,艺术类本科(公办)音乐统考,200
9399,2009,江苏,综合,艺术类本科(公办)美术统考,245
9400,2009,江苏,综合,艺术类本科(民办)音乐统考,190
