name,value,date
Firebase Realtime Database,2.15,2016-12
Firebase Realtime Database,2.293,2017-01
Firebase Realtime Database,2.682,2017-02
Firebase Realtime Database,2.7880000000000003,2017-03
Firebase Realtime Database,3.045,2017-04
Firebase Realtime Database,3.6310000000000002,2017-05
Firebase Realtime Database,3.8089999999999997,2017-06
Firebase Realtime Database,4.067,2017-07
Firebase Realtime Database,4.506,2017-08
Firebase Realtime Database,4.63,2017-09
Firebase Realtime Database,4.7219999999999995,2017-10
Firebase Realtime Database,4.878,2017-11
Firebase Realtime Database,5.353,2017-12
Firebase Realtime Database,6.069,2018-01
Firebase Realtime Database,5.841,2018-02
Firebase Realtime Database,6.5920000000000005,2018-03
Firebase Realtime Database,6.055,2018-04
Firebase Realtime Database,6.484,2018-05
Firebase Realtime Database,6.629,2018-06
Firebase Realtime Database,7.537000000000001,2018-07
Firebase Realtime Database,7.51,2018-08
Firebase Realtime Database,8.103,2018-09
Firebase Realtime Database,8.722999999999999,2018-10
Firebase Realtime Database,9.437000000000001,2018-11
Firebase Realtime Database,9.767999999999999,2018-12
Firebase Realtime Database,9.779,2019-01
Firebase Realtime Database,10.43,2019-02
Firebase Realtime Database,10.300999999999998,2019-03
Firebase Realtime Database,11.001,2019-04
Firebase Realtime Database,11.277999999999999,2019-05
Firebase Realtime Database,10.847000000000001,2019-06
Firebase Realtime Database,11.282,2019-07
Firebase Realtime Database,11.638,2019-08
Firebase Realtime Database,11.245999999999999,2019-09
Firebase Realtime Database,11.742,2019-10
Firebase Realtime Database,11.595999999999998,2019-11
Firebase Realtime Database,11.814,2019-12
Realm,0.0,2012-11
Realm,0.0,2012-12
Realm,0.0,2013-01
Realm,0.0,2013-02
Realm,0.0,2013-03
Realm,0.0,2013-04
Realm,0.0,2013-05
Realm,0.0,2013-06
Realm,0.0,2013-07
Realm,0.0,2013-08
Realm,0.0,2013-09
Realm,0.0,2013-10
Realm,0.0,2013-11
Realm,0.0,2013-12
Realm,0.0,2014-01
Realm,0.0,2014-02
Realm,0.0,2014-03
Realm,0.0,2014-04
Realm,0.0,2014-05
Realm,0.0,2014-06
Realm,0.0,2014-07
Realm,0.0,2014-08
Realm,0.0,2014-09
Realm,0.0,2014-10
Realm,0.0,2014-11
Realm,0.0,2014-12
Realm,0.0,2015-01
Realm,0.0,2015-02
Realm,0.0,2015-03
Realm,0.0,2015-04
Realm,0.0,2015-05
Realm,0.0,2015-06
Realm,0.0,2015-07
Realm,0.0,2015-08
Realm,0.0,2015-09
Realm,0.0,2015-10
Realm,0.0,2015-11
Realm,0.0,2015-12
Realm,0.0,2016-01
Realm,0.0,2016-02
