name,rank,point,date
Guizhou Hengfeng,1627,1278,Today
Nakhon Ratchasima FC,1896,1250,2010-1
Nakhon Ratchasima FC,1898,1250,2010-2
Nakhon Ratchasima FC,1893,1250,2010-3
Nakhon Ratchasima FC,1899,1250,2010-4
Nakhon Ratchasima FC,1894,1250,2010-5
Nakhon Ratchasima FC,1895,1250,2010-6
Nakhon Ratchasima FC,1897,1250,2010-7
Nakhon Ratchasima FC,1898,1250,2010-8
Nakhon Ratchasima FC,1894,1250,2010-9
Nakhon Ratchasima FC,1890,1250,2010-10
Nakhon Ratchasima FC,1885,1250,2010-11
Nakhon Ratchasima FC,1881,1250,2010-12
Nakhon Ratchasima FC,1884,1250,2011-1
Nakhon Ratchasima FC,1885,1250,2011-2
Nakhon Ratchasima FC,1879,1250,2011-3
Nakhon Ratchasima FC,1887,1250,2011-4
Nakhon Ratchasima FC,1882,1250,2011-5
Nakhon Ratchasima FC,1882,1250,2011-6
Nakhon Ratchasima FC,1877,1250,2011-7
Nakhon Ratchasima FC,1881,1250,2011-8
Nakhon Ratchasima FC,1882,1250,2011-9
Nakhon Ratchasima FC,1879,1250,2011-10
Nakhon Ratchasima FC,1880,1250,2011-11
Nakhon Ratchasima FC,1879,1250,2011-12
Nakhon Ratchasima FC,1880,1250,2012-1
Nakhon Ratchasima FC,1876,1250,2012-2
Nakhon Ratchasima FC,1871,1250,2012-3
Nakhon Ratchasima FC,1868,1250,2012-4
Nakhon Ratchasima FC,1879,1250,2012-5
Nakhon Ratchasima FC,1878,1250,2012-6
Nakhon Ratchasima FC,1884,1250,2012-7
Nakhon Ratchasima FC,1885,1250,2012-8
Nakhon Ratchasima FC,1881,1250,2012-9
Nakhon Ratchasima FC,1888,1250,2012-10
Nakhon Ratchasima FC,1885,1250,2012-11
Nakhon Ratchasima FC,1890,1250,2012-12
Nakhon Ratchasima FC,1887,1250,2013-1
Nakhon Ratchasima FC,1888,1250,2013-2
Nakhon Ratchasima FC,1908,1250,2013-3
Nakhon Ratchasima FC,1904,1250,2013-4
Nakhon Ratchasima FC,1902,1250,2013-5
Nakhon Ratchasima FC,1903,1250,2013-6
Nakhon Ratchasima FC,1905,1250,2013-7
Nakhon Ratchasima FC,1907,1250,2013-8
Nakhon Ratchasima FC,1917,1250,2013-9
Nakhon Ratchasima FC,1912,1250,2013-10
Nakhon Ratchasima FC,1917,1250,2013-11
Nakhon Ratchasima FC,1910,1250,2013-12
Nakhon Ratchasima FC,1912,1250,2014-1
Nakhon Ratchasima FC,1920,1250,2014-2
Nakhon Ratchasima FC,1924,1250,2014-3
Nakhon Ratchasima FC,1916,1250,2014-4
Nakhon Ratchasima FC,1913,1250,2014-5
Nakhon Ratchasima FC,1914,1250,2014-6
Nakhon Ratchasima FC,1915,1250,2014-7
Nakhon Ratchasima FC,1931,1250,2014-8
Nakhon Ratchasima FC,1936,1250,2014-9
Nakhon Ratchasima FC,1947,1250,2014-10
Nakhon Ratchasima FC,1937,1250,2014-11
Nakhon Ratchasima FC,1943,1250,2014-12
Nakhon Ratchasima FC,1940,1250,2015-1
Nakhon Ratchasima FC,2199,1247,2015-2
Nakhon Ratchasima FC,2171,1248,2015-3
Nakhon Ratchasima FC,1905,1254,2015-4
Nakhon Ratchasima FC,1887,1254,2015-5
Nakhon Ratchasima FC,1874,1255,2015-6
Nakhon Ratchasima FC,1917,1252,2015-7
Nakhon Ratchasima FC,1926,1252,2015-8
Nakhon Ratchasima FC,1875,1256,2015-9
Nakhon Ratchasima FC,1779,1265,2015-10
Nakhon Ratchasima FC,1758,1267,2015-11
Nakhon Ratchasima FC,1754,1268,2015-12
Nakhon Ratchasima FC,1753,1268,2016-1
Nakhon Ratchasima FC,1755,1268,2016-2
Nakhon Ratchasima FC,1754,1268,2016-3
Nakhon Ratchasima FC,1848,1259,2016-4
Nakhon Ratchasima FC,1953,1250,2016-5
Nakhon Ratchasima FC,1883,1256,2016-6
Nakhon Ratchasima FC,1863,1258,2016-7
Nakhon Ratchasima FC,1801,1263,2016-8
Nakhon Ratchasima FC,1802,1263,2016-9
Nakhon Ratchasima FC,1801,1263,2016-10
Nakhon Ratchasima FC,1804,1263,2016-11
Nakhon Ratchasima FC,1806,1263,2016-12
Nakhon Ratchasima FC,1805,1263,2017-1
Nakhon Ratchasima FC,1762,1268,2017-2
Nakhon Ratchasima FC,1781,1265,2017-3
Nakhon Ratchasima FC,1771,1266,2017-4
Nakhon Ratchasima FC,1743,1269,2017-5
Nakhon Ratchasima FC,1740,1269,2017-6
Nakhon Ratchasima FC,1681,1276,2017-7
Nakhon Ratchasima FC,1692,1274,2017-8
Nakhon Ratchasima FC,1684,1274,2017-9
Nakhon Ratchasima FC,1692,1273,2017-10
Nakhon Ratchasima FC,1682,1274,2017-11
Nakhon Ratchasima FC,1687,1274,2017-12
Nakhon Ratchasima FC,1684,1274,2018-1
Nakhon Ratchasima FC,1654,1278,2018-2
Nakhon Ratchasima FC,1625,1280,2018-3
Nakhon Ratchasima FC,1593,1283,2018-4
Nakhon Ratchasima FC,1654,1277,2018-5
Nakhon Ratchasima FC,1650,1278,2018-6
Nakhon Ratchasima FC,1613,1281,2018-7
Nakhon Ratchasima FC,1609,1281,2018-8
Nakhon Ratchasima FC,1659,1276,2018-9
Nakhon Ratchasima FC,1623,1279,2018-10
Nakhon Ratchasima FC,1618,1279,2018-11
Nakhon Ratchasima FC,1613,1279,2018-12
Nakhon Ratchasima FC,1612,1279,2019-1
Nakhon Ratchasima FC,1590,1282,2019-2
Nakhon Ratchasima FC,1580,1283,2019-3
Nakhon Ratchasima FC,1515,1288,2019-4
Nakhon Ratchasima FC,1548,1286,2019-5
Nakhon Ratchasima FC,1577,1282,2019-6
Nakhon Ratchasima FC,1551,1286,2019-7
Nakhon Ratchasima FC,1614,1279,2019-8
Nakhon Ratchasima FC,1612,1279,2019-9
Nakhon Ratchasima FC,1627,1277,2019-10
Nakhon Ratchasima FC,1630,1277,2019-11
Nakhon Ratchasima FC,1628,1277,2019-12
Nakhon Ratchasima FC,1628,1277,Today
Al-Ramtha SC,1896,1250,2010-1
Al-Ramtha SC,1898,1250,2010-2
Al-Ramtha SC,1893,1250,2010-3
Al-Ramtha SC,1899,1250,2010-4
Al-Ramtha SC,1894,1250,2010-5
Al-Ramtha SC,1895,1250,2010-6
Al-Ramtha SC,1897,1250,2010-7
Al-Ramtha SC,1898,1250,2010-8
Al-Ramtha SC,1894,1250,2010-9
Al-Ramtha SC,1890,1250,2010-10
Al-Ramtha SC,1885,1250,2010-11
Al-Ramtha SC,1881,1250,2010-12
Al-Ramtha SC,1884,1250,2011-1
Al-Ramtha SC,1885,1250,2011-2
Al-Ramtha SC,1879,1250,2011-3
Al-Ramtha SC,1887,1250,2011-4
Al-Ramtha SC,1882,1250,2011-5
Al-Ramtha SC,1882,1250,2011-6
Al-Ramtha SC,1877,1250,2011-7
Al-Ramtha SC,1881,1250,2011-8
Al-Ramtha SC,1882,1250,2011-9
Al-Ramtha SC,1879,1250,2011-10
Al-Ramtha SC,1880,1250,2011-11
Al-Ramtha SC,1879,1250,2011-12
Al-Ramtha SC,1880,1250,2012-1
Al-Ramtha SC,1876,1250,2012-2
Al-Ramtha SC,1871,1250,2012-3
Al-Ramtha SC,1868,1250,2012-4
Al-Ramtha SC,1879,1250,2012-5
Al-Ramtha SC,1878,1250,2012-6
Al-Ramtha SC,1884,1250,2012-7
Al-Ramtha SC,1885,1250,2012-8
Al-Ramtha SC,1881,1250,2012-9
Al-Ramtha SC,1888,1250,2012-10
Al-Ramtha SC,1885,1250,2012-11
Al-Ramtha SC,1890,1250,2012-12
Al-Ramtha SC,1887,1250,2013-1
Al-Ramtha SC,1888,1250,2013-2
Al-Ramtha SC,1908,1250,2013-3
Al-Ramtha SC,1904,1250,2013-4
Al-Ramtha SC,1902,1250,2013-5
Al-Ramtha SC,1903,1250,2013-6
Al-Ramtha SC,1905,1250,2013-7
Al-Ramtha SC,1907,1250,2013-8
Al-Ramtha SC,1917,1250,2013-9
Al-Ramtha SC,1912,1250,2013-10
Al-Ramtha SC,1917,1250,2013-11
Al-Ramtha SC,1910,1250,2013-12
Al-Ramtha SC,1912,1250,2014-1
Al-Ramtha SC,1920,1250,2014-2
Al-Ramtha SC,1924,1250,2014-3
Al-Ramtha SC,1916,1250,2014-4
Al-Ramtha SC,1913,1250,2014-5
Al-Ramtha SC,1914,1250,2014-6
Al-Ramtha SC,1915,1250,2014-7
Al-Ramtha SC,1931,1250,2014-8
Al-Ramtha SC,1856,1258,2014-9
Al-Ramtha SC,1787,1265,2014-10
Al-Ramtha SC,1751,1268,2014-11
Al-Ramtha SC,1712,1272,2014-12
Al-Ramtha SC,1732,1270,2015-1
Al-Ramtha SC,1695,1275,2015-2
Al-Ramtha SC,1702,1275,2015-3
Al-Ramtha SC,1755,1268,2015-4
Al-Ramtha SC,1833,1260,2015-5
Al-Ramtha SC,1831,1260,2015-6
Al-Ramtha SC,1833,1260,2015-7
Al-Ramtha SC,1835,1260,2015-8
Al-Ramtha SC,1802,1262,2015-9
Al-Ramtha SC,1815,1262,2015-10
Al-Ramtha SC,1803,1263,2015-11
Al-Ramtha SC,1823,1261,2015-12
Al-Ramtha SC,1820,1261,2016-1
Al-Ramtha SC,1808,1262,2016-2
Al-Ramtha SC,1785,1265,2016-3
Al-Ramtha SC,1760,1267,2016-4
Al-Ramtha SC,1757,1267,2016-5
Al-Ramtha SC,1756,1267,2016-6
Al-Ramtha SC,1764,1267,2016-7
Al-Ramtha SC,1761,1267,2016-8
Al-Ramtha SC,1760,1267,2016-9
Al-Ramtha SC,1790,1264,2016-10
Al-Ramtha SC,1850,1260,2016-11
Al-Ramtha SC,1786,1265,2016-12
Al-Ramtha SC,1749,1269,2017-1
Al-Ramtha SC,1746,1269,2017-2
Al-Ramtha SC,1721,1272,2017-3
Al-Ramtha SC,1640,1280,2017-4
Al-Ramtha SC,1674,1277,2017-5
Al-Ramtha SC,1671,1277,2017-6
Al-Ramtha SC,1675,1277,2017-7
Al-Ramtha SC,1667,1277,2017-8
Al-Ramtha SC,1616,1282,2017-9
Al-Ramtha SC,1538,1289,2017-10
Al-Ramtha SC,1487,1294,2017-11
Al-Ramtha SC,1489,1294,2017-12
Al-Ramtha SC,1464,1297,2018-1
Al-Ramtha SC,1446,1298,2018-2
Al-Ramtha SC,1455,1297,2018-3
Al-Ramtha SC,1489,1293,2018-4
Al-Ramtha SC,1485,1294,2018-5
Al-Ramtha SC,1484,1294,2018-6
Al-Ramtha SC,1479,1294,2018-7
Al-Ramtha SC,1524,1289,2018-8
Al-Ramtha SC,1554,1287,2018-9
Al-Ramtha SC,1587,1282,2018-10
Al-Ramtha SC,1619,1279,2018-11
Al-Ramtha SC,1624,1278,2018-12
Al-Ramtha SC,1622,1278,2019-1
Al-Ramtha SC,1659,1276,2019-2
Al-Ramtha SC,1715,1271,2019-3
Al-Ramtha SC,1661,1274,2019-4
Al-Ramtha SC,1635,1277,2019-5
Al-Ramtha SC,1637,1277,2019-6
Al-Ramtha SC,1635,1277,2019-7
Al-Ramtha SC,1633,1277,2019-8
Al-Ramtha SC,1631,1277,2019-9
Al-Ramtha SC,1631,1277,2019-10
Al-Ramtha SC,1634,1277,2019-11
Al-Ramtha SC,1633,1277,2019-12
Al-Ramtha SC,1633,1277,Today
Shabab Al-Ordon Club,1896,1250,2010-1
Shabab Al-Ordon Club,1898,1250,2010-2
Shabab Al-Ordon Club,1893,1250,2010-3
Shabab Al-Ordon Club,1899,1250,2010-4
Shabab Al-Ordon Club,1894,1250,2010-5
Shabab Al-Ordon Club,1895,1250,2010-6
Shabab Al-Ordon Club,1897,1250,2010-7
Shabab Al-Ordon Club,1898,1250,2010-8
Shabab Al-Ordon Club,1894,1250,2010-9
Shabab Al-Ordon Club,1890,1250,2010-10
Shabab Al-Ordon Club,1885,1250,2010-11
Shabab Al-Ordon Club,1881,1250,2010-12
Shabab Al-Ordon Club,1884,1250,2011-1
Shabab Al-Ordon Club,1885,1250,2011-2
Shabab Al-Ordon Club,1879,1250,2011-3
Shabab Al-Ordon Club,1887,1250,2011-4
Shabab Al-Ordon Club,1882,1250,2011-5
Shabab Al-Ordon Club,1882,1250,2011-6
Shabab Al-Ordon Club,1877,1250,2011-7
Shabab Al-Ordon Club,1881,1250,2011-8
Shabab Al-Ordon Club,1882,1250,2011-9
Shabab Al-Ordon Club,1879,1250,2011-10
Shabab Al-Ordon Club,1880,1250,2011-11
Shabab Al-Ordon Club,1879,1250,2011-12
Shabab Al-Ordon Club,1880,1250,2012-1
Shabab Al-Ordon Club,1876,1250,2012-2
Shabab Al-Ordon Club,1871,1250,2012-3
Shabab Al-Ordon Club,1868,1250,2012-4
Shabab Al-Ordon Club,1879,1250,2012-5
Shabab Al-Ordon Club,1878,1250,2012-6
Shabab Al-Ordon Club,1884,1250,2012-7
Shabab Al-Ordon Club,1885,1250,2012-8
Shabab Al-Ordon Club,1881,1250,2012-9
Shabab Al-Ordon Club,1888,1250,2012-10
Shabab Al-Ordon Club,1885,1250,2012-11
Shabab Al-Ordon Club,1890,1250,2012-12
Shabab Al-Ordon Club,1887,1250,2013-1
Shabab Al-Ordon Club,1888,1250,2013-2
Shabab Al-Ordon Club,1908,1250,2013-3
Shabab Al-Ordon Club,1904,1250,2013-4
Shabab Al-Ordon Club,1902,1250,2013-5
Shabab Al-Ordon Club,1903,1250,2013-6
Shabab Al-Ordon Club,1905,1250,2013-7
Shabab Al-Ordon Club,1907,1250,2013-8
Shabab Al-Ordon Club,1917,1250,2013-9
Shabab Al-Ordon Club,1912,1250,2013-10
Shabab Al-Ordon Club,1917,1250,2013-11
Shabab Al-Ordon Club,1910,1250,2013-12
Shabab Al-Ordon Club,1912,1250,2014-1
Shabab Al-Ordon Club,1920,1250,2014-2
Shabab Al-Ordon Club,1924,1250,2014-3
Shabab Al-Ordon Club,1916,1250,2014-4
Shabab Al-Ordon Club,1913,1250,2014-5
Shabab Al-Ordon Club,1914,1250,2014-6
Shabab Al-Ordon Club,1915,1250,2014-7
Shabab Al-Ordon Club,1931,1250,2014-8
Shabab Al-Ordon Club,1901,1253,2014-9
Shabab Al-Ordon Club,2190,1249,2014-10
Shabab Al-Ordon Club,2276,1242,2014-11
Shabab Al-Ordon Club,2274,1242,2014-12
Shabab Al-Ordon Club,2281,1242,2015-1
Shabab Al-Ordon Club,2315,1237,2015-2
Shabab Al-Ordon Club,2314,1237,2015-3
Shabab Al-Ordon Club,2307,1237,2015-4
Shabab Al-Ordon Club,2250,1242,2015-5
Shabab Al-Ordon Club,2247,1242,2015-6
Shabab Al-Ordon Club,2252,1242,2015-7
Shabab Al-Ordon Club,2241,1242,2015-8
Shabab Al-Ordon Club,2174,1246,2015-9
Shabab Al-Ordon Club,1943,1250,2015-10
Shabab Al-Ordon Club,1912,1253,2015-11
Shabab Al-Ordon Club,1913,1253,2015-12
Shabab Al-Ordon Club,1907,1253,2016-1
Shabab Al-Ordon Club,1909,1253,2016-2
Shabab Al-Ordon Club,1941,1251,2016-3
Shabab Al-Ordon Club,1938,1252,2016-4
Shabab Al-Ordon Club,1939,1252,2016-5
Shabab Al-Ordon Club,1940,1252,2016-6
Shabab Al-Ordon Club,1940,1252,2016-7
Shabab Al-Ordon Club,1942,1252,2016-8
Shabab Al-Ordon Club,1946,1252,2016-9
Shabab Al-Ordon Club,1912,1254,2016-10
Shabab Al-Ordon Club,1873,1258,2016-11
Shabab Al-Ordon Club,2092,1249,2016-12
Shabab Al-Ordon Club,1950,1251,2017-1
Shabab Al-Ordon Club,1954,1251,2017-2
Shabab Al-Ordon Club,1890,1256,2017-3
Shabab Al-Ordon Club,2089,1249,2017-4
Shabab Al-Ordon Club,2148,1243,2017-5
Shabab Al-Ordon Club,2143,1243,2017-6
Shabab Al-Ordon Club,2143,1243,2017-7
Shabab Al-Ordon Club,2144,1243,2017-8
Shabab Al-Ordon Club,2121,1245,2017-9
Shabab Al-Ordon Club,2137,1243,2017-10
Shabab Al-Ordon Club,2085,1247,2017-11
Shabab Al-Ordon Club,1924,1253,2017-12
Shabab Al-Ordon Club,1963,1250,2018-1
Shabab Al-Ordon Club,2029,1250,2018-2
Shabab Al-Ordon Club,1897,1255,2018-3
Shabab Al-Ordon Club,1873,1257,2018-4
Shabab Al-Ordon Club,1835,1260,2018-5
Shabab Al-Ordon Club,1833,1260,2018-6
Shabab Al-Ordon Club,1829,1260,2018-7
Shabab Al-Ordon Club,1741,1268,2018-8
Shabab Al-Ordon Club,1666,1275,2018-9
Shabab Al-Ordon Club,1664,1275,2018-10
Shabab Al-Ordon Club,1599,1281,2018-11
Shabab Al-Ordon Club,1592,1281,2018-12
Shabab Al-Ordon Club,1591,1281,2019-1
Shabab Al-Ordon Club,1572,1285,2019-2
Shabab Al-Ordon Club,1587,1282,2019-3
Shabab Al-Ordon Club,1583,1282,2019-4
Shabab Al-Ordon Club,1639,1277,2019-5
Shabab Al-Ordon Club,1641,1277,2019-6
Shabab Al-Ordon Club,1638,1277,2019-7
Shabab Al-Ordon Club,1638,1277,2019-8
Shabab Al-Ordon Club,1637,1277,2019-9
Shabab Al-Ordon Club,1635,1277,2019-10
Shabab Al-Ordon Club,1638,1277,2019-11
Shabab Al-Ordon Club,1637,1277,2019-12
Shabab Al-Ordon Club,1637,1277,Today
Newcastle United Jets,1836,1259,2010-1
Newcastle United Jets,1866,1254,2010-2
Newcastle United Jets,1879,1252,2010-3
Newcastle United Jets,1880,1252,2010-4
Newcastle United Jets,1877,1252,2010-5
Newcastle United Jets,1877,1252,2010-6
Newcastle United Jets,1879,1252,2010-7
Newcastle United Jets,1887,1251,2010-8
Newcastle United Jets,1878,1252,2010-9
Newcastle United Jets,2409,1248,2010-10
Newcastle United Jets,1856,1254,2010-11
Newcastle United Jets,1790,1263,2010-12
Newcastle United Jets,1812,1259,2011-1
Newcastle United Jets,1820,1258,2011-2
Newcastle United Jets,1824,1258,2011-3
Newcastle United Jets,1821,1258,2011-4
Newcastle United Jets,1826,1258,2011-5
Newcastle United Jets,1825,1258,2011-6
Newcastle United Jets,1823,1258,2011-7
Newcastle United Jets,1817,1258,2011-8
Newcastle United Jets,1819,1258,2011-9
Newcastle United Jets,1808,1259,2011-10
Newcastle United Jets,1817,1258,2011-11
Newcastle United Jets,1849,1253,2011-12
Newcastle United Jets,1808,1259,2012-1
Newcastle United Jets,1744,1267,2012-2
Newcastle United Jets,1738,1268,2012-3
Newcastle United Jets,1737,1268,2012-4
Newcastle United Jets,1739,1268,2012-5
Newcastle United Jets,1743,1268,2012-6
Newcastle United Jets,1742,1268,2012-7
Newcastle United Jets,1739,1268,2012-8
Newcastle United Jets,1741,1268,2012-9
Newcastle United Jets,1697,1273,2012-10
Newcastle United Jets,1722,1270,2012-11
Newcastle United Jets,1778,1263,2012-12
Newcastle United Jets,1753,1267,2013-1
Newcastle United Jets,1725,1271,2013-2
Newcastle United Jets,1808,1260,2013-3
Newcastle United Jets,1811,1260,2013-4
Newcastle United Jets,1805,1260,2013-5
Newcastle United Jets,1807,1260,2013-6
Newcastle United Jets,1805,1260,2013-7
Newcastle United Jets,1806,1260,2013-8
Newcastle United Jets,1814,1260,2013-9
Newcastle United Jets,1837,1258,2013-10
Newcastle United Jets,1775,1265,2013-11
Newcastle United Jets,1736,1270,2013-12
Newcastle United Jets,1793,1262,2014-1
Newcastle United Jets,1837,1258,2014-2
Newcastle United Jets,1777,1266,2014-3
Newcastle United Jets,1751,1269,2014-4
Newcastle United Jets,1747,1269,2014-5
Newcastle United Jets,1746,1269,2014-6
Newcastle United Jets,1743,1269,2014-7
Newcastle United Jets,1744,1269,2014-8
Newcastle United Jets,1752,1269,2014-9
Newcastle United Jets,1778,1266,2014-10
Newcastle United Jets,1813,1261,2014-11
Newcastle United Jets,1941,1250,2014-12
Newcastle United Jets,2175,1249,2015-1
Newcastle United Jets,2186,1248,2015-2
Newcastle United Jets,2246,1244,2015-3
Newcastle United Jets,2277,1240,2015-4
Newcastle United Jets,2282,1240,2015-5
Newcastle United Jets,2281,1240,2015-6
Newcastle United Jets,2280,1240,2015-7
Newcastle United Jets,2271,1240,2015-8
Newcastle United Jets,2270,1240,2015-9
Newcastle United Jets,2149,1247,2015-10
Newcastle United Jets,2157,1246,2015-11
Newcastle United Jets,2259,1238,2015-12
Newcastle United Jets,2328,1231,2016-1
Newcastle United Jets,2229,1241,2016-2
Newcastle United Jets,2271,1236,2016-3
Newcastle United Jets,2229,1240,2016-4
Newcastle United Jets,2219,1240,2016-5
Newcastle United Jets,2220,1240,2016-6
Newcastle United Jets,2221,1240,2016-7
Newcastle United Jets,2216,1240,2016-8
Newcastle United Jets,2216,1240,2016-9
Newcastle United Jets,2167,1244,2016-10
Newcastle United Jets,2227,1238,2016-11
Newcastle United Jets,2200,1241,2016-12
Newcastle United Jets,2149,1244,2017-1
Newcastle United Jets,2176,1241,2017-2
Newcastle United Jets,2269,1232,2017-3
Newcastle United Jets,2334,1225,2017-4
Newcastle United Jets,2331,1225,2017-5
Newcastle United Jets,2329,1225,2017-6
Newcastle United Jets,2330,1225,2017-7
Newcastle United Jets,2327,1225,2017-8
Newcastle United Jets,2326,1225,2017-9
Newcastle United Jets,2227,1236,2017-10
Newcastle United Jets,2079,1248,2017-11
Newcastle United Jets,1884,1255,2017-12
Newcastle United Jets,1836,1260,2018-1
Newcastle United Jets,1737,1269,2018-2
Newcastle United Jets,1689,1273,2018-3
Newcastle United Jets,1701,1273,2018-4
Newcastle United Jets,1721,1270,2018-5
Newcastle United Jets,1718,1270,2018-6
Newcastle United Jets,1719,1270,2018-7
Newcastle United Jets,1713,1270,2018-8
Newcastle United Jets,1716,1270,2018-9
Newcastle United Jets,1721,1270,2018-10
Newcastle United Jets,1675,1274,2018-11
Newcastle United Jets,1705,1271,2018-12
Newcastle United Jets,1752,1267,2019-1
Newcastle United Jets,1656,1276,2019-2
Newcastle United Jets,1658,1275,2019-3
Newcastle United Jets,1527,1288,2019-4
Newcastle United Jets,1524,1288,2019-5
Newcastle United Jets,1524,1288,2019-6
Newcastle United Jets,1524,1288,2019-7
Newcastle United Jets,1525,1288,2019-8
Newcastle United Jets,1527,1288,2019-9
Newcastle United Jets,1560,1285,2019-10
Newcastle United Jets,1504,1289,2019-11
Newcastle United Jets,1603,1280,2019-12
Newcastle United Jets,1650,1275,Today
Barito Putera,1896,1250,2010-1
Barito Putera,1898,1250,2010-2
Barito Putera,1893,1250,2010-3
Barito Putera,1899,1250,2010-4
Barito Putera,1894,1250,2010-5
Barito Putera,1895,1250,2010-6
Barito Putera,1897,1250,2010-7
Barito Putera,1898,1250,2010-8
Barito Putera,1894,1250,2010-9
Barito Putera,1890,1250,2010-10
Barito Putera,1885,1250,2010-11
Barito Putera,1881,1250,2010-12
Barito Putera,1884,1250,2011-1
Barito Putera,1885,1250,2011-2
Barito Putera,1879,1250,2011-3
Barito Putera,1887,1250,2011-4
Barito Putera,1882,1250,2011-5
Barito Putera,1882,1250,2011-6
Barito Putera,1877,1250,2011-7
Barito Putera,1881,1250,2011-8
Barito Putera,1882,1250,2011-9
Barito Putera,1879,1250,2011-10
Barito Putera,1880,1250,2011-11
Barito Putera,1879,1250,2011-12
Barito Putera,1880,1250,2012-1
Barito Putera,1876,1250,2012-2
Barito Putera,1871,1250,2012-3
Barito Putera,1868,1250,2012-4
Barito Putera,1879,1250,2012-5
Barito Putera,1878,1250,2012-6
Barito Putera,1884,1250,2012-7
Barito Putera,1885,1250,2012-8
Barito Putera,1881,1250,2012-9
Barito Putera,1888,1250,2012-10
Barito Putera,1885,1250,2012-11
Barito Putera,1890,1250,2012-12
Barito Putera,1887,1250,2013-1
Barito Putera,1888,1250,2013-2
Barito Putera,1908,1250,2013-3
Barito Putera,1904,1250,2013-4
Barito Putera,1902,1250,2013-5
Barito Putera,1903,1250,2013-6
Barito Putera,1905,1250,2013-7
Barito Putera,1907,1250,2013-8
Barito Putera,1917,1250,2013-9
Barito Putera,1912,1250,2013-10
Barito Putera,1917,1250,2013-11
Barito Putera,1910,1250,2013-12
Barito Putera,1912,1250,2014-1
Barito Putera,1920,1250,2014-2
Barito Putera,1924,1250,2014-3
Barito Putera,1916,1250,2014-4
Barito Putera,1913,1250,2014-5
Barito Putera,1914,1250,2014-6
Barito Putera,1915,1250,2014-7
Barito Putera,1931,1250,2014-8
Barito Putera,1936,1250,2014-9
Barito Putera,1947,1250,2014-10
Barito Putera,1937,1250,2014-11
Barito Putera,1943,1250,2014-12
Barito Putera,1940,1250,2015-1
Barito Putera,1946,1250,2015-2
Barito Putera,1948,1250,2015-3
Barito Putera,1940,1251,2015-4
Barito Putera,1937,1251,2015-5
Barito Putera,1937,1251,2015-6
Barito Putera,1936,1251,2015-7
Barito Putera,1939,1251,2015-8
Barito Putera,1942,1251,2015-9
Barito Putera,1938,1251,2015-10
Barito Putera,1941,1251,2015-11
Barito Putera,1940,1251,2015-12
Barito Putera,1942,1251,2016-1
Barito Putera,1948,1251,2016-2
Barito Putera,1950,1251,2016-3
Barito Putera,2130,1247,2016-4
Barito Putera,1929,1252,2016-5
Barito Putera,1938,1252,2016-6
Barito Putera,1941,1252,2016-7
Barito Putera,2103,1248,2016-8
Barito Putera,2159,1244,2016-9
Barito Putera,2224,1239,2016-10
Barito Putera,2226,1238,2016-11
Barito Putera,2166,1243,2016-12
Barito Putera,2159,1243,2017-1
Barito Putera,2156,1243,2017-2
Barito Putera,2155,1243,2017-3
Barito Putera,2071,1250,2017-4
Barito Putera,2106,1246,2017-5
Barito Putera,1955,1251,2017-6
Barito Putera,1945,1251,2017-7
Barito Putera,1955,1251,2017-8
Barito Putera,1850,1259,2017-9
Barito Putera,1757,1267,2017-10
Barito Putera,1752,1268,2017-11
Barito Putera,1750,1268,2017-12
Barito Putera,1748,1268,2018-1
Barito Putera,1756,1268,2018-2
Barito Putera,1749,1268,2018-3
Barito Putera,1703,1272,2018-4
Barito Putera,1647,1278,2018-5
Barito Putera,1638,1279,2018-6
Barito Putera,1634,1280,2018-7
Barito Putera,1632,1279,2018-8
Barito Putera,1608,1281,2018-9
Barito Putera,1685,1273,2018-10
Barito Putera,1665,1274,2018-11
Barito Putera,1654,1276,2018-12
Barito Putera,1655,1276,2019-1
Barito Putera,1661,1276,2019-2
Barito Putera,1655,1276,2019-3
Barito Putera,1649,1276,2019-4
Barito Putera,1703,1271,2019-5
Barito Putera,1736,1268,2019-6
Barito Putera,1721,1269,2019-7
Barito Putera,1830,1260,2019-8
Barito Putera,1831,1261,2019-9
Barito Putera,1733,1268,2019-10
Barito Putera,1691,1271,2019-11
Barito Putera,1657,1274,2019-12
Barito Putera,1655,1274,Today
Esan United,1896,1250,2010-1
Esan United,1898,1250,2010-2
Esan United,2428,1250,2010-3
Esan United,2481,1241,2010-4
Esan United,2495,1238,2010-5
Esan United,2472,1242,2010-6
Esan United,2486,1239,2010-7
Esan United,2452,1244,2010-8
Esan United,2466,1240,2010-9
Esan United,2456,1242,2010-10
Esan United,2447,1243,2010-11
Esan United,2402,1248,2010-12
Esan United,2397,1248,2011-1
Esan United,2413,1245,2011-2
Esan United,2425,1244,2011-3
Esan United,2401,1246,2011-4
Esan United,1841,1255,2011-5
Esan United,1818,1259,2011-6
Esan United,1797,1262,2011-7
Esan United,1782,1264,2011-8
Esan United,1756,1267,2011-9
Esan United,1778,1263,2011-10
Esan United,1796,1260,2011-11
Esan United,1802,1259,2011-12
Esan United,1841,1255,2012-1
Esan United,1836,1255,2012-2
Esan United,1838,1254,2012-3
Esan United,1856,1252,2012-4
Esan United,1819,1257,2012-5
Esan United,1763,1264,2012-6
Esan United,1764,1264,2012-7
Esan United,1703,1273,2012-8
Esan United,1705,1272,2012-9
Esan United,1677,1276,2012-10
