"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"冈比亚","GMB","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","44212353.6988296","46695363.1558873","41160658.5705371","45168722.6995632","52296836.749388","55728608.974983","59161544.9957528","75187969.924812","95797533.4619206","115182522.123894","112189468.481826","138094243.349324","171836793.402694","207114382.546071","241080708.89018","218764445.784343","216051495.959817","213446562.57106","177338801.93075","225724851.691107","185646209.386282","220626484.224811","266673126.229801","284119692.49433","317083373.524559","690314321.374999","714255460.503389","755042548.055824","746491692.583857","785996982.492168","848237108.56163","803630742.53446","840285264.631545","814723460.08372","782915402.421095","687408804.630527","578236035.104279","487038821.611959","578785951.428733","624173239.919651","655070067.733924","798885556.457903","965781078.206954","900639534.010899","951806368.699129","898290989.936018","910026155.731035","1367041585.0891","1259063630.69993","1394149615.82075","1442298542.08538","1489464787.85603","1624464137.00149","",
"几内亚比绍共和国","GNB","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","78733594.8411852","78540057.1372471","87702828.5651641","89374237.2881356","98775328.9473684","108985740.155434","112386489.005677","114971207.205384","122666858.789625","118537875.133044","110653830.722704","154731969.69697","165523634.503718","163577538.326314","138478900.628609","143856253.127248","130225018.751151","173836362.010677","164458120.314176","213143016.443316","243961995.509785","257150374.069711","226313443.749086","236880821.656388","235620043.500927","253966922.278198","270419779.418107","268550998.219197","206457544.497703","224446663.800548","370173838.651652","392278168.199897","415843481.998691","476388260.639232","531109356.165462","586795675.416201","591839470.665059","695990208.376629","864654795.287148","826798659.766283","849050127.504407","1098379391.95039","989327811.785114","1045790132.98518","1053512334.17271","1047808175.00057","1178204501.38801","1346841897.00437","1458156026.13413","",
"赤道几内亚","GNQ","GDP（现价美元）","NY.GDP.MKTP.CD","","","9122751.45318345","10840095.1283649","12712471.3960211","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66331428.5714286","64946954.756798","65429198.238708","81203226.9138345","94159862.7073691","104295643.388437","103653049.93797","103987520.075827","","","50642880.7737503","36731422.8456914","44294647.733479","44442456.94764","50320914.4065688","62118564.8495425","76407396.7552964","93345847.7270323","100534663.294927","88265974.5843603","112119406.548331","110906032.075075","134707184.355541","136047896.155778","100807001.813926","141853368.256815","232463036.435759","442337849.474377","370687618.717326","621117885.668503","1045998496.43872","1461139022.02954","1806742742.27311","2484745935.09329","4410764338.66733","8217369092.65224","10086528698.8604","13071718758.7373","19749893536.3204","15027795173.2187","16298542027.9965","21329395900.871","22389626329.3369","21942597765.3631","21736500712.9638","13180195435.1132","11233177619.4663","12289913729.3358","13317453070.3876","",
"希腊","GRC","GDP（现价美元）","NY.GDP.MKTP.CD","4446528164.67559","5016048786.22753","5327573509.09843","5949478034.88751","6680298250.57961","7600579093.1158","8455611129.27936","9136711287.82434","9915140546.35072","11266091570.5718","13139862500","14591755681.8182","16885506818.1818","22347844649.0219","25351305681.8182","28525872476.0893","31152840485.0746","36176233117.4838","44270203153.9889","54481875804.9678","56829663469.2246","52346507380.0738","54617991326.5306","49428872678.0186","48020024788.3918","47820850974.5867","56379593719.5716","65652751132.3603","76261278404.9964","79169043642.4675","97891090928.6328","105143232379.884","116224673042.546","108809058858.502","116601802106.742","136878366230.328","145861612825.595","143157600024.959","144428172835.236","142540728958.023","130133845771.144","136191353467.562","153830947016.751","201924270316.027","240521260988.329","247783001865.44","273317737046.795","318497936901.177","354460802548.704","330000252153.376","299361576558.217","287797822093.178","245670666639.047","239862011450.103","237029579260.722","196591353761.226","195222443512.937","203085551429.132","218031844583.994","",
"格林纳达","GRD","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","71494495.1851852","88322386.2962963","102244362.222222","110900457.037037","115651918.888889","125435590","131803552.222222","145533310.740741","167728455.185185","187589522.592593","215009569.62963","236357523.703704","267327642.222222","278098762.962963","300757888.888889","310160444.444444","309812185.185185","325111814.814815","342172518.518519","366911444.444444","392190592.592593","445903592.592593","482009370.37037","520044370.37037","520444185.185185","540336925.925926","591018407.407407","599118592.592593","695370296.296296","698700666.666667","758683592.592593","825976037.037037","771275555.555555","771013259.259259","778655925.925926","799882259.259259","842620111.111111","911497407.407407","997007925.925926","1061631222.22222","1126882296.2963","1207454555.55556","",
"格陵兰","GRL","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","69520026.6666667","88570952.8688524","106101175.65798","140153748.243656","169918948.629182","211194305.702999","240780413.56493","282269373.001066","355989047.256374","420642463.409998","476055288.418886","435746974.759244","402405069.367769","416183706.943685","379371608.442925","412876071.118493","603015696.452849","787392365.831908","898611007.947709","929796722.387896","1018970364.86443","1016493394.8253","1037921836.9477","927219728.866886","1005879948.43254","1208946165.92889","1197509786.67632","1072147778.03013","1149862702.96084","1131561595.13775","1068030829.75591","1086172922.57413","1169138789.31435","1558753434.43083","1822486688.58807","1849805732.96203","2013099482.07439","2249811708.94796","2499107510.64122","2529948329.57153","2503156060.52524","2684467375.71479","2609667673.71601","2684952726.88425","2842048997.77283","2499115623.00272","2713534471.23312","","","",
"危地马拉","GTM","GDP（现价美元）","NY.GDP.MKTP.CD","1043599900","1076699900","1143600000","1262800000","1299099900","1331399900","1390700000","1453500000","1610500000","1715399900","1904000000","1984800000","2101300000","2569200100","3161499900","3645900000","4365300200","5480500200","6070600200","6902600200","7878700000","8607500300","8716999700","9050000400","9470000100","9721652086.95652","7231963515.98173","7084399840","7841602824.42748","8410724360.79546","7650125217.35253","9406097735.09117","10440842165.3193","11399942453.0646","12983235568.2292","14655404433.2771","15674835615.3139","17790026221.6139","19395491992.9939","18318412251.3642","19288827158.9035","18702802789.3009","20776669466.6053","21917706490.5299","23965275995.7214","27211377225.2715","30231249362.0604","34113107085.6085","39136954232.1988","37734072278.3802","41338521637.6882","47654783851.8252","50388460924.7345","53851148431.9316","58722323918.1604","63767597193.9175","68663653469.1246","75620095537.5005","78460447919.9915","",
"关岛","GUM","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3385000000","3560000000","3857000000","4197000000","4213000000","4375000000","4621000000","4781000000","4895000000","4928000000","5199000000","5336000000","5538000000","5710000000","5793000000","5859000000","","",
"圭亚那","GUY","GDP（现价美元）","NY.GDP.MKTP.CD","170215248.206265","185848451.262906","194948375.430205","175756868.692761","194773376.888526","213235294.117647","228705882.352941","250176470.588235","229750000","249300000","267800000","282050000","285380952.380952","307047619.047619","433954545.454545","494791666.666667","454440000","449880000","507080000","530440000","603200000","570357107.142857","482000000","489333333.333333","437631605.263158","453488372.093023","504651139.534884","354591846.938775","413799990","379779389.705882","396582263.291139","348533094.812165","373573141.486811","454101382.488479","540874934.201012","621626785.915493","705406001.424501","749138009.564539","717530683.169567","694754988.258295","712667896.727512","712167575.624277","726131434.715338","743064076.794566","787814379.183843","824880550.343965","1458453715.32702","1740180444.25731","1916994911.93238","2061323853.88576","2273225041.96217","2576024115.57832","2861562265.88301","2987684170.24434","3077643313.70623","3197225181.59806","3504024213.07506","3555205811.13802","3610435298.87019","",
"高收入国家","HIC","GDP（现价美元）","NY.GDP.MKTP.CD","1059339515224.82","1124267025793.28","1214276811879.52","1307428258996.2","1427744863828","1550217763186.51","1700299368142.65","1823714432547.58","1976077186282.9","2169153141828.69","2382067815783.14","2643908713614.09","3067851149862.03","3712555141830.17","4189551453638.15","4671728204832.11","5089230066458.19","5763471648813.93","6902105592392.63","7982003213961.16","8915308194970.33","9052805903276.37","8971167271634.07","9265539426040.68","9662197688063.13","10142401799421.8","12314032663191.9","14271893977805.9","16074823205814.3","16818038200018.5","18902871222962.2","20000983408117.5","21520991463656.2","21693650106149.7","23266600999584.6","25842517982772.2","26071108613520.4","25641911774912","25737892735164.3","27031979025277","27585557703232.4","27317065057931.7","28477664381263.8","31924056168847","35531784456165.9","37583690650406.5","39688841832102.5","43408127114190.5","46144055275846.8","43284387474062.9","45351965462669.6","48938304410228.3","48994701036926.9","49584416023811.6","50660517806404.2","47850600439654.7","48846737266418.7","51007659904749.6","54118794268746.9","",
"中国香港特别行政区","HKG","GDP（现价美元）","NY.GDP.MKTP.CD","1320796651.69457","1383681651.13776","1612346412.26475","1935298266.45384","2206466461.26434","2435078534.03141","2489845016.64894","2692474989.12571","2716964388.42418","3189740055.13982","3800766535.62088","4476001946.01486","5710107420.14394","8030117555.62033","9388663645.7588","10048022369.9141","12876366008.8077","15719433719.4337","18315007365.9713","22526035940.5921","28861759209.0191","31055409443.043","32291306281.8168","29907091339.5364","33511383985.6741","35699543050.7778","41075570591.9291","50622571586.1149","59707404560.5944","68790369107.2962","76928290841.8701","88959620135.8864","104272278634.731","120353947980.764","135812069768.646","144652912433.103","159717233621.659","177352785419.977","168886163221.567","165768095391.557","171668164082.555","169403241524.337","166349228737.386","161384522525.299","169099768875.193","181570082162.19","193536265094.364","211597405593.868","219279678430.164","214046415026.187","228637697575.04","248513617677.287","262629441493.476","275696879834.966","291459356985.337","309383627028.561","320860698504.309","341648103474.824","362992536837.405","",
"洪都拉斯","HND","GDP（现价美元）","NY.GDP.MKTP.CD","335650000","356200000","387750000","410200000","457000000","508650000","549950000","598100000","646800000","668000050","723000000","731000000","802999950","912499950","1034500000","1124000000","1347999950","1669499950","3097242093.22441","3544281976.29198","3968160045.98684","4043894878.58005","4266503525.61051","4476697184.85981","4915311846.48827","5278120712.5459","5677828958.90605","6190521241.46495","5902717091.54747","5432344901.77821","4923009551.51561","4648668478.56753","4943700431.07368","4926728932.95069","4642280682.14252","5347445005.21376","5215028986.48649","5737099650.19011","6366340265.87888","6414520529.61673","7103507989.05044","7565877533.54421","7775075857.72532","8140282679.97372","8772170427.48088","9672027224.16405","10841723354.4391","12275493958.7834","13789727209.7723","14486137413.5468","15729644901.1305","17588097149.7619","18400538970.1119","18372173610.6685","19618567447.2199","20833948912.2897","21566622849.6057","22940179173.6147","23803230472.6372","",
