name|rating|price|rating_count|publisher_country|rank|date
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|34|2020-12-28
芒果TV|4.79947|0.0|585460|China|35|2020-12-28
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|36|2020-12-28
花小猪打车-出行打车全网超低一口价|4.90678|0.0|341982|None|37|2020-12-28
百度网盘|4.43522|0.0|711534|None|38|2020-12-28
农行掌上银行|3.02161|0.0|71163|China|39|2020-12-28
微视-短视频创作与分享|4.04417|0.0|201585|China|40|2020-12-28
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|41|2020-12-28
中国建设银行|3.28455|0.0|75361|China|42|2020-12-28
中国工商银行|3.21685|0.0|81992|China|43|2020-12-28
微博|2.70764|0.0|684123|China|44|2020-12-28
大众点评-发现品质生活|4.91732|0.0|1918159|China|45|2020-12-28
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|46|2020-12-28
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|47|2020-12-28
企业微信|3.13185|0.0|63749|China|48|2020-12-28
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|49|2020-12-28
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|50|2020-12-28
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|51|2020-12-28
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|52|2020-12-28
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|53|2020-12-28
一千克拉女王-职场逆袭|4.37639|0.0|9057|None|54|2020-12-28
菜鸟—快递轻松查寄取|4.87092|0.0|3468722|China|55|2020-12-28
个人所得税|2.84803|0.0|118325|China|56|2020-12-28
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|57|2020-12-28
铁路12306|3.05518|0.0|79225|China|58|2020-12-28
QQ邮箱|4.21346|0.0|1560|China|59|2020-12-28
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|60|2020-12-28
WPS Office|4.8129|0.0|1001586|China|61|2020-12-28
阿里巴巴(1688)-货源批发采购进货市场|4.74158|0.0|149618|China|62|2020-12-28
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|63|2020-12-28
中国银行手机银行|3.42336|0.0|40292|China|64|2020-12-28
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|65|2020-12-28
掌上生活-招商银行信用卡|4.89078|0.0|1232228|China|66|2020-12-28
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|67|2020-12-28
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|68|2020-12-28
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|69|2020-12-28
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|70|2020-12-28
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|71|2020-12-28
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|72|2020-12-28
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|73|2020-12-28
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|74|2020-12-28
口袋战舰-战舰对决策略手游|4.09342|0.0|1477|None|75|2020-12-28
招商银行|4.91346|0.0|1922811|China|76|2020-12-28
和包支付-生活缴费支付平台|3.92131|0.0|10891|None|77|2020-12-28
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|78|2020-12-28
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|79|2020-12-28
滴滴出行 - DiDi|4.29434|0.0|733605|China|80|2020-12-28
叮咚买菜-最快29分钟 抢鲜到家|4.86996|0.0|201104|China|81|2020-12-28
学小易|3.49688|0.0|2727|None|82|2020-12-28
电信营业厅-新人领豪华大礼包|4.73933|0.0|3599130|China|83|2020-12-28
京东金融|4.60933|0.0|222061|China|84|2020-12-28
Soul-《明星大侦探》官推|4.61266|0.0|659966|China|85|2020-12-28
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|86|2020-12-28
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|87|2020-12-28
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|88|2020-12-28
今日头条|4.79845|0.0|2744196|China|89|2020-12-28
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|90|2020-12-28
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|91|2020-12-28
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|92|2020-12-28
和平营地|3.81212|0.0|24314|China|93|2020-12-28
哈啰出行-顺风车及共享单车助力车平台|4.74519|0.0|648485|China|94|2020-12-28
邮储手机银行|3.2402|0.0|43784|China|95|2020-12-28
欢乐斗地主|4.63786|0.0|936554|China|96|2020-12-28
开心消消乐®|4.47574|0.0|582593|China|97|2020-12-28
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|98|2020-12-28
易学视频|2.70267|0.0|3407|None|99|2020-12-28
人人视频-全民追剧神器|4.57017|0.0|71351|None|100|2020-12-28
name|rating|price|rating_count|publisher_country|rank|date
使命召唤手游|4.5467|0.0|315244|China|1|2020-12-29
国家医保服务平台|1.71485|0.0|2553|None|2|2020-12-29
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|3|2020-12-29
微信|4.36461|0.0|5694634|China|4|2020-12-29
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|5|2020-12-29
抖音|4.91348|0.0|29907008|China|6|2020-12-29
剪映 - 轻而易剪|4.91715|0.0|4803102|China|7|2020-12-29
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|8|2020-12-29
小红书 – 标记我的生活|4.94723|0.0|7272741|China|9|2020-12-29
QQ|4.04361|0.0|1397934|China|10|2020-12-29
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|11|2020-12-29
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|12|2020-12-29
交管12123|4.92895|0.0|170100|China|13|2020-12-29
百度|4.37357|0.0|862205|China|14|2020-12-29
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|15|2020-12-29
京东-不负每一份热爱|4.40716|0.0|419114|China|16|2020-12-29
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|17|2020-12-29
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|18|2020-12-29
美团-干啥都省钱|4.723|0.0|986029|China|19|2020-12-29
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|20|2020-12-29
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|21|2020-12-29
快手-领红包 看超级直播|4.83713|0.0|6743311|China|22|2020-12-29
醒图—修出高级美|4.30745|0.0|13085|China|23|2020-12-29
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|24|2020-12-29
王者荣耀|4.13757|0.0|8863337|China|25|2020-12-29
钉钉|2.44261|0.0|2300369|China|26|2020-12-29
中国移动（手机营业厅）|4.77482|0.0|8096235|China|27|2020-12-29
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|28|2020-12-29
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|29|2020-12-29
花小猪打车-出行打车全网超低一口价|4.90678|0.0|341982|None|30|2020-12-29
和平精英|4.54795|0.0|12686754|China|31|2020-12-29
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|32|2020-12-29
个人所得税|2.84803|0.0|118325|China|33|2020-12-29
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|34|2020-12-29
美图秀秀|4.85628|0.0|2580838|Hong Kong|35|2020-12-29
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|36|2020-12-29
企业微信|3.13185|0.0|63749|China|37|2020-12-29
微视-短视频创作与分享|4.04417|0.0|201585|China|38|2020-12-29
芒果TV|4.79947|0.0|585460|China|39|2020-12-29
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|40|2020-12-29
百度网盘|4.43522|0.0|711534|None|41|2020-12-29
苏宁易购-全民焕新节|4.86266|0.0|1957041|China|42|2020-12-29
农行掌上银行|3.02161|0.0|71163|China|43|2020-12-29
铁路12306|3.05518|0.0|79225|China|44|2020-12-29
中国工商银行|3.21685|0.0|81992|China|45|2020-12-29
中国建设银行|3.28455|0.0|75361|China|46|2020-12-29
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|47|2020-12-29
微博|2.70764|0.0|684123|China|48|2020-12-29
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|49|2020-12-29
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|50|2020-12-29
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|51|2020-12-29
QQ邮箱|4.21346|0.0|1560|China|52|2020-12-29
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|53|2020-12-29
一千克拉女王-职场逆袭|4.37639|0.0|9057|None|54|2020-12-29
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|55|2020-12-29
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|56|2020-12-29
大众点评-发现品质生活|4.91732|0.0|1918159|China|57|2020-12-29
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|58|2020-12-29
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|59|2020-12-29
WPS Office|4.8129|0.0|1001586|China|60|2020-12-29
菜鸟—快递轻松查寄取|4.87092|0.0|3468722|China|61|2020-12-29
阿里巴巴(1688)-货源批发采购进货市场|4.74158|0.0|149618|China|62|2020-12-29
中国银行手机银行|3.42336|0.0|40292|China|63|2020-12-29
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|64|2020-12-29
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|65|2020-12-29
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|66|2020-12-29
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|67|2020-12-29
掌上生活-招商银行信用卡|4.89078|0.0|1232228|China|68|2020-12-29
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|69|2020-12-29
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|70|2020-12-29
招商银行|4.91346|0.0|1922811|China|71|2020-12-29
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|72|2020-12-29
滴滴出行 - DiDi|4.29434|0.0|733605|China|73|2020-12-29
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|74|2020-12-29
电信营业厅-新人领豪华大礼包|4.73933|0.0|3599130|China|75|2020-12-29
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|76|2020-12-29
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|77|2020-12-29
叮咚买菜-最快29分钟 抢鲜到家|4.86996|0.0|201104|China|78|2020-12-29
学小易|3.49688|0.0|2727|None|79|2020-12-29
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|80|2020-12-29
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|81|2020-12-29
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|82|2020-12-29
京东金融|4.60933|0.0|222061|China|83|2020-12-29
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|84|2020-12-29
Soul-《明星大侦探》官推|4.61266|0.0|659966|China|85|2020-12-29
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|86|2020-12-29
今日头条|4.79845|0.0|2744196|China|87|2020-12-29
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|88|2020-12-29
墨迹天气-看天气用墨迹|4.87899|0.0|1724629|China|89|2020-12-29
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|90|2020-12-29
欢乐斗地主|4.63786|0.0|936554|China|91|2020-12-29
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|92|2020-12-29
开心消消乐®|4.47574|0.0|582593|China|93|2020-12-29
邮储手机银行|3.2402|0.0|43784|China|94|2020-12-29
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|95|2020-12-29
扫描全能王-扫描仪PDF,图片转文字|4.93426|0.0|1619464|US|96|2020-12-29
点淘-淘宝直播官方平台|3.64794|0.0|7834|None|97|2020-12-29
学习强国|0.0|0.0|0|China|98|2020-12-29
平安好车主—车服务、买保险、办理赔|4.22307|0.0|34133|China|99|2020-12-29
口袋战舰-战舰对决策略手游|4.09342|0.0|1477|None|100|2020-12-29
name|rating|price|rating_count|publisher_country|rank|date
使命召唤手游|4.5467|0.0|315244|China|1|2020-12-30
国家医保服务平台|1.71485|0.0|2553|None|2|2020-12-30
微信|4.36461|0.0|5694634|China|3|2020-12-30
剪映 - 轻而易剪|4.91715|0.0|4803102|China|4|2020-12-30
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|5|2020-12-30
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|6|2020-12-30
抖音|4.91348|0.0|29907008|China|7|2020-12-30
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|8|2020-12-30
小红书 – 标记我的生活|4.94723|0.0|7272741|China|9|2020-12-30
QQ|4.04361|0.0|1397934|China|10|2020-12-30
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|11|2020-12-30
交管12123|4.92895|0.0|170100|China|12|2020-12-30
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|13|2020-12-30
百度|4.37357|0.0|862205|China|14|2020-12-30
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|15|2020-12-30
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|16|2020-12-30
美团-干啥都省钱|4.723|0.0|986029|China|17|2020-12-30
京东-不负每一份热爱|4.40716|0.0|419114|China|18|2020-12-30
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|19|2020-12-30
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|20|2020-12-30
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|21|2020-12-30
快手-领红包 看超级直播|4.83713|0.0|6743311|China|22|2020-12-30
钉钉|2.44261|0.0|2300369|China|23|2020-12-30
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|24|2020-12-30
醒图—修出高级美|4.30745|0.0|13085|China|25|2020-12-30
中国移动（手机营业厅）|4.77482|0.0|8096235|China|26|2020-12-30
个人所得税|2.84803|0.0|118325|China|27|2020-12-30
王者荣耀|4.13757|0.0|8863337|China|28|2020-12-30
花小猪打车-出行打车全网超低一口价|4.90678|0.0|341982|None|29|2020-12-30
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|30|2020-12-30
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|31|2020-12-30
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|32|2020-12-30
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|33|2020-12-30
和平精英|4.54795|0.0|12686754|China|34|2020-12-30
微视-短视频创作与分享|4.04417|0.0|201585|China|35|2020-12-30
企业微信|3.13185|0.0|63749|China|36|2020-12-30
铁路12306|3.05518|0.0|79225|China|37|2020-12-30
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|38|2020-12-30
美图秀秀|4.85628|0.0|2580838|Hong Kong|39|2020-12-30
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|40|2020-12-30
中国工商银行|3.21685|0.0|81992|China|41|2020-12-30
中国建设银行|3.28455|0.0|75361|China|42|2020-12-30
农行掌上银行|3.02161|0.0|71163|China|43|2020-12-30
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|44|2020-12-30
百度网盘|4.43522|0.0|711534|None|45|2020-12-30
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|46|2020-12-30
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|47|2020-12-30
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|48|2020-12-30
微博|2.70764|0.0|684123|China|49|2020-12-30
QQ邮箱|4.21346|0.0|1560|China|50|2020-12-30
菜鸟—快递轻松查寄取|4.87092|0.0|3468722|China|51|2020-12-30
芒果TV|4.79947|0.0|585460|China|52|2020-12-30
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|53|2020-12-30
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|54|2020-12-30
大众点评-发现品质生活|4.91732|0.0|1918159|China|55|2020-12-30
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|56|2020-12-30
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|57|2020-12-30
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|58|2020-12-30
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|59|2020-12-30
WPS Office|4.8129|0.0|1001586|China|60|2020-12-30
一千克拉女王-职场逆袭|4.37639|0.0|9057|None|61|2020-12-30
阿里巴巴(1688)-货源批发采购进货市场|4.74158|0.0|149618|China|62|2020-12-30
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|63|2020-12-30
苏宁易购-全民焕新节|4.86266|0.0|1957041|China|64|2020-12-30
中国银行手机银行|3.42336|0.0|40292|China|65|2020-12-30
滴滴出行 - DiDi|4.29434|0.0|733605|China|66|2020-12-30
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|67|2020-12-30
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|68|2020-12-30
招商银行|4.91346|0.0|1922811|China|69|2020-12-30
电信营业厅-新人领豪华大礼包|4.73933|0.0|3599130|China|70|2020-12-30
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|71|2020-12-30
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|72|2020-12-30
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|73|2020-12-30
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|74|2020-12-30
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|75|2020-12-30
叮咚买菜-最快29分钟 抢鲜到家|4.86996|0.0|201104|China|76|2020-12-30
黎明召唤-暗黑魔幻MMORPG手游|3.95025|0.0|201|None|77|2020-12-30
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|78|2020-12-30
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|79|2020-12-30
点淘-淘宝直播官方平台|3.64794|0.0|7834|None|80|2020-12-30
掌上生活-招商银行信用卡|4.89078|0.0|1232228|China|81|2020-12-30
学小易|3.49688|0.0|2727|None|82|2020-12-30
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|83|2020-12-30
天府通办|4.4608|0.0|8431|None|84|2020-12-30
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|85|2020-12-30
京东金融|4.60933|0.0|222061|China|86|2020-12-30
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|87|2020-12-30
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|88|2020-12-30
开心消消乐®|4.47574|0.0|582593|China|89|2020-12-30
Soul-《明星大侦探》官推|4.61266|0.0|659966|China|90|2020-12-30
邮储手机银行|3.2402|0.0|43784|China|91|2020-12-30
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|92|2020-12-30
欢乐斗地主|4.63786|0.0|936554|China|93|2020-12-30
今日头条|4.79845|0.0|2744196|China|94|2020-12-30
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|95|2020-12-30
腾讯新闻-打开眼界|3.84|0.0|255888|China|96|2020-12-30
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|97|2020-12-30
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|98|2020-12-30
扫描全能王-扫描仪PDF,图片转文字|4.93426|0.0|1619464|US|99|2020-12-30
学习强国|0.0|0.0|0|China|100|2020-12-30
name|rating|price|rating_count|publisher_country|rank|date
使命召唤手游|4.5467|0.0|315244|China|1|2020-12-31
剪映 - 轻而易剪|4.91715|0.0|4803102|China|2|2020-12-31
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|3|2020-12-31
国家医保服务平台|1.71485|0.0|2553|None|4|2020-12-31
微信|4.36461|0.0|5694634|China|5|2020-12-31
抖音|4.91348|0.0|29907008|China|6|2020-12-31
QQ|4.04361|0.0|1397934|China|7|2020-12-31
